Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,isMerged,35,KILLED,be.unamur.game2048.Test2048.testGridClearMerged(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,mergeWith,56,KILLED,be.unamur.game2048.Test2048.testTileMergedWithValue(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,mergeWith,54,KILLED,be.unamur.game2048.Test2048.testTileMergedWithValue(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,mergeWith,57,SURVIVED,none
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,mergeWith,55,KILLED,be.unamur.game2048.Test2048.testTileMergedWithKo(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,mergeWith,58,KILLED,be.unamur.game2048.Test2048.testTileMergedWithValue(be.unamur.game2048.Test2048)
Tile.java,be.unamur.game2048.models.Tile,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,toString,66,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,clearMerged,46,KILLED,be.unamur.game2048.Test2048.testGridClearMerged(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,clearMerged,48,KILLED,be.unamur.game2048.Test2048.testGridClearMerged(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,clearMerged,49,KILLED,be.unamur.game2048.Test2048.testGridClearMerged(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,getCol,30,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.IncrementsMutator,getCol,30,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getCol,30,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCol,32,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.PrimitiveReturnsMutator,getLength,42,KILLED,be.unamur.game2048.Test2048.testGridGetLength(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getRow,25,NO_COVERAGE,none
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getTile,19,KILLED,be.unamur.game2048.Test2048.testControllerStartGame(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,getTile,20,KILLED,be.unamur.game2048.Test2048.testControllerStartGame(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getTile,21,KILLED,be.unamur.game2048.Test2048.testGridGetTilePos(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getTile,15,KILLED,be.unamur.game2048.Test2048.testGridGetTileRowCol(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,setTile,36,KILLED,be.unamur.game2048.Test2048.testGridSetTile(be.unamur.game2048.Test2048)
Grid.java,be.unamur.game2048.models.Grid,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,setTile,37,KILLED,be.unamur.game2048.Test2048.testGridSetTile(be.unamur.game2048.Test2048)
